tweet,time,retweets,location
RT @Invesdoctor: ちなみにあまり報道されていませんが、大阪府では小児用ICUをつぶして成人COVID-19の重症者を引き受けている施設があります。,2021-04-15 13:09:39,641,"Tokyo, Okinawa is a soul"
"RT @OpIndia_com: Covid-19 surge: No space to bury dead bodies in graveyards, graves being dug in advance to save time, crematoriums break d…",2021-04-15 13:09:39,36,Bharat 
"RT @WSA_92: Después de decir: ""El sistema de salud se relajó"", a pesar de que en 2020 fallecieron +500 médicos argentinos con COVID-19, Alb…",2021-04-15 13:09:39,54,Ciudad Autónoma de Buenos Aire
Progressive Liberal Party (PLP) Leader Philip Brave Davis said yesterday that he is “deeply concerned” about the re… https://t.co/abE4fxFdAo,2021-04-15 13:09:38,0,Bahamas
RT @Sebastian198777: @synxchaosu https://t.co/VipGqgdhV6,2021-04-15 13:09:38,2,Imielin
"@conspiracyguy78 Complete the statement -""To all doctors, politicians, business leaders and celebrities promoting c… https://t.co/VOsxDYQ4cS",2021-04-15 13:09:38,0,"Copenhagen, Denmark"
RT @andcapocci: L'immunologo e membro del CTS Sergio Abrignani mi ha spiegato perché nel futuro della lotta al Covid non ci sono i vaccini…,2021-04-15 13:09:38,22,bio logico
Kumbh And Markaz: Double Standards In Covid Protocols? | Trending Tonight https://t.co/ipFzOGxRw9  @narendramodi   @PMOIndia,2021-04-15 13:09:38,0,India
"@UtdLio I can tell this is so bias and wrong. First off, im a Bayern fan and I know Gnabry wasnt in superb form bec… https://t.co/MSN90j4Tsh",2021-04-15 13:09:38,0,
"RT @neha_ziddi1: सभी देशो के प्रधानमंत्री COVID-19 से लड़ रहे है!

हमारे यहां ममता बनर्जी से लड़ रहे हैं!🙄",2021-04-15 13:09:38,679,
"https://t.co/TwIPMw9WbQ
https://t.co/TwIPMw9WbQ",2021-04-15 13:09:38,0,
RT @bainjal: So the Election Commission proved to be the biggest super spreader of Covid-19. All for one man’s desperation for a post retir…,2021-04-15 13:09:38,533,"Gujarat, India"
RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,2021-04-15 13:09:38,1474,
RT @Mercede073: #FlexibilizacionConsciente para seguir protegiendo la actividad social y económica mientras se combate la COVID-19 y sus “v…,2021-04-15 13:09:38,476,"Caracas, Venezuela"
"RT @ZekeJMiller: WASHINGTON (AP) — US jobless claims sink to 576,000, a post-COVID low, as layoffs ease with economy improving.",2021-04-15 13:09:38,19,
"VIDEO: Maskers beskerm ons dalk teen Covid-19, maar die gebruik daarvan maak dit vir dowe mense moeilik om te kommu… https://t.co/04kz3XeC3y",2021-04-15 13:09:38,0,South Africa
"RT @Sw0oti: A friend is in a dire situation
 Her oxygen level has dropped to 92, she is asthmatic as well. All signs of covid (body ache an…",2021-04-15 13:09:38,134,"Delhi, India"
"Laboratories in US can't find Covid-19 in one of 1,500 positive tests https://t.co/bJFsgPzHbk",2021-04-15 13:09:38,0,
"RT @MediasetTgcom24: Covid, strage di bimbi in Brasile: oltre 850 i morti in un anno  #brasile https://t.co/95lMejU1SA https://t.co/jqY75Xb…",2021-04-15 13:09:38,2,
"RT @VividPersephone: Après le COVID, normalisons le fait de s'habiller tous les jours comme si on allait à la dernière soirée de notre vie…",2021-04-15 13:09:38,1230, France
"RT @AchuNadia: Petanda bahawa kadar keberhasilan PKP 2.0 adalah sifar. 

KKM cuma cadang, menteri, T20, artis dan influencera yang tentukan…",2021-04-15 13:09:38,3503,
"RT @canredcrossnb: If you or a loved one are feeling isolated or lonely due to COVID-19, our free Friendly Calls program can help.  

Put t…",2021-04-15 13:09:38,1,Dual Citizen
"RT @ANIABELLO_R: Acaba de morir un primo por el Covid. Cuidémonos 🙏
A los que están en Bogotá les recomendaría no salir a la ciclovía absur…",2021-04-15 13:09:38,146,Colombia
"LEITE MATERNO PRODUZIDO POR MÃES VACINADAS TEM ANTICORPOS CONTRA A COVID-19, DIZ ESTUDO: https://t.co/kjXnurWOME",2021-04-15 13:09:38,0,"Campinas, Brasil"
"FAKE ALERT: 2019 photo showing large crowd passed off as 2021 Kumbh Mela amid second wave of Covid 
Dynasty Fake Me… https://t.co/BT5stOGzHC",2021-04-15 13:09:38,0,india
"RT @ZinClaudio: Por DNU a firmar en breve ""QUEDAN PROHIBIDAS TODAS LAS ENFERMEDADES/SINTOMAS/SINDROMES QUE NO TENGAN QUE VER CON COVID 19""…",2021-04-15 13:09:38,46,
"RT @sntpvenezuela: #AlertaSNTP | Denunciamos que funcionarios vinculados al gobierno de #Aragua hostigan a la periodista, corresponsal de @…",2021-04-15 13:09:38,23,El algún lugar del mundo
@DrRPNishank @narendramodi @PMOIndia @OfficeOfSDhotre @PIBHindi @DDNewsHindi @EduMinOfIndia @MIB_Hindi @AmitShah… https://t.co/jlPhNcO7gl,2021-04-15 13:09:38,0,"Mungaoli, India"
@tv9gujarati @vijayrupanibjp it's sad to see that CM of Gujarat lies to media and audience on covid situation. We a… https://t.co/ZDXt1G3omv,2021-04-15 13:09:38,0,
"RT @GG37374104: Restrict inter-provincial travel, but let the covid positive people continue to stream in through our international airport…",2021-04-15 13:09:38,70,
@justbeti Pero no es covid JAJA,2021-04-15 13:09:38,0,Let it be
"RT @HashTagCricket: HELP! 

A Covid-19 patient needs Remdesivir injection in Vrindavan or Delhi.",2021-04-15 13:09:38,267,Akhand Bharat 
"RT @RawStory: New Jersey man files class-action lawsuit for 'excess deaths of Americans' from COVID under Trump administration

https://t.c…",2021-04-15 13:09:38,105,Ohio
"RT @RobAdam74497148: The whole thing is a hoax. All of it. There is no virus, these guys are right. https://t.co/aqyXazdmyR",2021-04-15 13:09:38,191,"Ontario, Canada"
"RT @WhiteHouse: Over the last year, we’ve all witnessed the importance of global health firsthand. On this World Health Day and every day,…",2021-04-15 13:09:38,951,United States
RT @kaalidasi: Covid test and vaccines should be made mandatory and given to all Indians first and then the others ! The second wave is sca…,2021-04-15 13:09:38,7, भारत
@michaelroston Interesting! I didn’t know it voided the cert. the nurses doing covid tests at the hospital also had… https://t.co/A1pxIVbYkY,2021-04-15 13:09:38,0,New York City
@juliustroeger @zeitonline Warum haben Sie dann entsprechend aktueller Covid sterbestatistik (RKI) immer noch mit ü… https://t.co/2y4dDB3uJa,2021-04-15 13:09:38,0,
RT @DrChrEggersmann: 😢 wieder große Krebsoperation für heute und morgen absagen müssen. COVID-Bereich auf Intensiv vergrößert. Läuft mit de…,2021-04-15 13:09:38,166,
Les compartimos lugares actualizados de búsqueda activa de COVID-19 para el día de hoy en Aconcagua. https://t.co/j3lqEETFlN,2021-04-15 13:09:38,0,"San Felipe de Aconcagua, Valpa"
"RT @ApibOficial: Articulação dos Povos Indígenas do Brasil - APIB | 14/04/2020
Resumo sobre a vacinação e casos da covid-19 entre os povos…",2021-04-15 13:09:38,14,Brasil
HS parents please check your email to complete a survey regarding student COVID-19 vaccinations. https://t.co/txIW6JWPi4,2021-04-15 13:09:38,0,
"RT @BrazilFight: ATÉ A FOLHA ASSUME QUE O OBJETIVO DA CPI DA COVID É FAZER POLÍTICA.
Potenciais candidatos em 2022 terão palanque antecipad…",2021-04-15 13:09:38,28,
"RT @poetic_memer: Anyone from Pune ? Please DM .
My uncle from Pune just got affected with covid . His lungs has got infected . We need an…",2021-04-15 13:09:38,45,
"RT @josemoschetti: Que falta de respeto tan grande decir que el sistema de salud se relajó 
Llevo un año intubando y ventilando pacientes C…",2021-04-15 13:09:37,1935,"Formosa, Argentina"
"TODAY'S COVID-19 UPDATES (15/04/2021)
#Covid19Updates
#forQatarStayatHome
#ministryofpublichealth
#GCOQatar… https://t.co/9E0gG1EM5U",2021-04-15 13:09:37,0,
RT @Shehzad_Ind: Despite being Covid positive ⁦@myogiadityanath⁩ is working non stop- exclusive pic of him taking meeting of Team 11 via VC…,2021-04-15 13:09:37,603,
"RT @ECDC_EU: #JustPublished
Updated 🚦 maps are online!

These maps aim to support the 
@EUCouncil recommendation on a coordinated approach…",2021-04-15 13:09:37,33,"Brussels, Belgium"
RT @deeeejeee: only dhuni baba can cure covid https://t.co/czIlV1DRMi,2021-04-15 13:09:37,64,भारत
"RT @erbmjha: Playing Kumbh's video in the background, quoting incompetency of tackling the covid crisis of Maharashtra, Chhattisgarh &amp; Delh…",2021-04-15 13:09:37,988,"New Ashok Nagar, New Delhi"
@GarBarVie @Zourabichvili_S Remember COVID?,2021-04-15 13:09:37,0,"Paris, France"
RT @ashishathawle: @rais_shk @HardwarKumbh @ReallySwara @juhiesingh @khanumarfa @SalmanNizami_ @drkafeelkhan @lata_MIRROR @DhoopAshwini @Ru…,2021-04-15 13:09:37,1,"Chandigarh, India"
RT @rais_shk: May be they are celebrating India's #2 position at the global #COVID index. https://t.co/nNwyM6HPpC,2021-04-15 13:09:37,156,"Jammu , New Delhi, India "
@tetawannn positif covid,2021-04-15 13:09:37,0,"read carrd, byf!🦕🍿🌈"
RT @amandaasubiar: Cuando en el mundo los casos de covid comienzan a bajar es por el control de la pandemia a las malas. Cuando comienzan a…,2021-04-15 13:09:37,139,
"RT @Sanginamby: This is not Ganga Aarti, this is burning funeral pyres at Bhainsakund Crematorium, Lucknow. Now they have tin sheets surrou…",2021-04-15 13:09:37,129,"Mumbai, India"
Puto Covid,2021-04-15 13:09:37,0,chile
@jordanlhr_ @varshieee_ Girl. That's why PERSONALLY I find the police should be implementing the restrictions more.… https://t.co/Lk4EjctRPc,2021-04-15 13:09:37,0,Trinidad and Tobago
